created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Tue Nov 08 01:26:09 +0000 2022,1589791350756904960,Jadi bagaimana dong nasib Ganjar Pranowo? Kok @jokowi malah mempersiapkan Prabowo jd Presiden yad?,29,363,131,890,in,30201110,1589791350756904960,alisyarief,https://twitter.com/alisyarief/status/1589791350756904960,jokowi
Tue Nov 08 01:21:44 +0000 2022,1589790237160779776,Salah satu prasyarat untuk mewujudkan ketahanan pangan adalah tata kelola pertanian yang baik. Di dalamnya juga termasuk tentang tata kelola agar petani tidak kesulitan untuk mendapatkan pupuk. https://t.co/1Qj9faAf1y,13,277,205,1046,in,109762193,1589790237160779776,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1589790237160779776,
Tue Nov 08 00:54:43 +0000 2022,1589783441348120577,"YTH den @ganjarpranowo 🙏🙏 Semarang tenggelam, mobil2 hanyut &amp  warga butuh bantuan.. jgn copras-capres terus pak  Semoga cepat surut Buzzer auto mingkem lagi!! https://t.co/tiXsCpHT0L",61,280,762,1870,in,1006827831995711488,1589783441348120577,ekowboy2,https://twitter.com/ekowboy2/status/1589783441348120577,ganjarpranowo
Tue Nov 08 00:41:33 +0000 2022,1589780128263200769,"Ketemu di Istana, Ganjar Pranowo Ngaku Siap Teruskan Program Jokowi https://t.co/YyNL5F67PO",76,372,82,696,in,55507370,1589780128263200769,tvOneNews,https://twitter.com/tvOneNews/status/1589780128263200769,
Mon Nov 07 13:47:50 +0000 2022,1589615611961049089,"Bahagianya anak-anak, bahagianya kita semua. Kalau cara bahagiain kamu gimana? https://t.co/4AreMNoioC",19,159,164,1234,in,109762193,1589615611961049089,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1589615611961049089,
Mon Nov 07 02:37:42 +0000 2022,1589446969139003393,"Semua keputusan dan kebijakan yg kita ambil tidak datang dg tiba-tiba atau tanpa dasar. Berbagai macam diskusi dan tinjauan kita lakukan agar memperoleh yang terbaik.   Termasuk dalam penetapan upah. Ruang diskusi dengan teman-teman buruh kita buka, termasuk jg dengan pengusaha. https://t.co/siTCWtAjUb",7,91,135,958,in,109762193,1589446969139003393,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1589446969139003393,
Sun Nov 06 16:00:47 +0000 2022,1589286684126236673,"Makin hot, @ganjarpranowo &amp  @erickthohir pasangan terseksi! 😍  RI-1 ahli birokrat dan RI-2 ahli usaha, pasangan ini akan membawa Indonesia makin maju melejit. Yg setuju RT! https://t.co/bo2bLzFiWA",11,43,197,654,in,1128649413633560577,1589286684126236673,HusinShihab,https://twitter.com/HusinShihab/status/1589286684126236673,"ganjarpranowo, erickthohir"
Sun Nov 06 13:12:11 +0000 2022,1589244253347409927,"Yang mampu selesaikan masalah seperti ini yg harus di up beritanya, agar semua tau siapa yg bekerja siapa yg omong kosong.  Nih Wadas, sekarang tersenyum berkat pak @ganjarpranowo  https://t.co/FVy7FjPnzu",7,21,123,384,in,1547134387694993409,1589244253347409927,ex_AnakLolina,https://twitter.com/ex_AnakLolina/status/1589244253347409927,ganjarpranowo
Sun Nov 06 12:10:55 +0000 2022,1589228837443112960,"Semarang dan sekitarnya kena Banjir, coba buzzer² yg pro pak @ganjarpranowo pada komplain apa ndak, jng cuman di Jakarta doank mereka pada rame² menggonggong @Dennysiregar7 @GunRomli @_ekokuntadhi @permadiaktivis1 https://t.co/7FH9StDM3C",115,287,736,1681,in,1302466759752966144,1589228837443112960,AAldhiaz,https://twitter.com/AAldhiaz/status/1589228837443112960,"ganjarpranowo, Dennysiregar7, GunRomli, _ekokuntadhi, permadiaktivis1"
Sun Nov 06 11:43:05 +0000 2022,1589221830149406720,"Jabatan jangan dikejar, tapi kalo itu takdirmu kamu harus melaksanakan dengan baik"" pesan dari Alm Bapak Mister White @ganjarpranowo https://t.co/51bjGNM9FR""",2,9,79,296,in,55200751,1589221830149406720,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1589221830149406720,ganjarpranowo
Sun Nov 06 09:05:39 +0000 2022,1589182212469321730,Tandai orang ini agar Indonesia tetap di jalan yang benar. Ganjar Pranowo!! . https://t.co/xIHZ5lntBD,9,32,76,306,in,2542665199,1589182212469321730,YRadianto,https://twitter.com/YRadianto/status/1589182212469321730,
Sun Nov 06 07:59:14 +0000 2022,1589165496251084801,Waaah luar biasa. Race Tour de Borobudur kali ini sangaaar. Sambutan warga juga hebat banget. Perpaduan olahraga dengan pariwisata ini bisa jadi stimulan penyemangat untuk kita bangkit setelah pandemi. https://t.co/AcgeGyFPwF,18,183,193,1488,in,109762193,1589165496251084801,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1589165496251084801,
Sun Nov 06 04:44:15 +0000 2022,1589116430079127552,"Kerja NYATA, bukan sekadar KATA2  79 Pasar Tradisional sudah direvitaslisasi oleh @ganjarpranowo  Pasar ini dipakai setiap hari oleh warga, bukan saat tertentu saja  Pasar adalah jantung perekonomian warga, bukan stadion, bukan pula halte2 dengan anggaran puluhan Miliar https://t.co/x5AVzQ88pz",23,289,83,386,in,1102461866129776640,1589116430079127552,Miduk17,https://twitter.com/Miduk17/status/1589116430079127552,ganjarpranowo
Sun Nov 06 04:30:30 +0000 2022,1589112968650055681,"Jateng Tak Terurus, Mendagri Harusnya Tegur Ganjar Pranowo yang Sibuk Pencitraan https://t.co/Km084W72so",26,138,326,971,in,887743587579944960,1589112968650055681,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1589112968650055681,
Sun Nov 06 04:29:37 +0000 2022,1589112745622114309,"Mulanya gak ngomong, eh sekalinya bersuara ternyata sangar juga.  Salah satu penguat wayang ya seperti ini. Kecintaan dan kebanggaan dr yang muda-muda. https://t.co/YURL20EJZ8",7,76,168,1409,in,109762193,1589112745622114309,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1589112745622114309,
Sun Nov 06 01:44:48 +0000 2022,1589071269089406977,"Tour de Borobudur 2022 sudah kita gas. Inilah salah satu event sportourisme andalan Jawa Tengah. Bukan sekadar olahraga, tapi juga pariwisata. https://t.co/FZoxWj9hvy",7,53,134,722,in,109762193,1589071269089406977,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1589071269089406977,
Sat Nov 05 12:11:02 +0000 2022,1588866475787694081,"Sudah 79 pasar tradisional di Jateng yang kita bangun dan revitalisasi sejak 2013. Pasar yang jadi penggerak perekonomian kerakyatan, sudah semestinya menjadi nyaman, bikin pedagang dan pembeli senang. https://t.co/qsldjNJxxw",14,210,244,1500,in,109762193,1588866475787694081,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588866475787694081,
Sat Nov 05 08:47:09 +0000 2022,1588815167835738115,"Ketika Gunungan sudah ditancapkan, hal-hal baik, hal-hal buruk tidak bisa kita hindarkan. Wayang jadi penggambaran kehidupan dengan segala macam karakternya. Inilah salah satu mahakarya yang lahir di bumi Indonesia yang telah menjadi warisan dunia. https://t.co/cZsPpbsz8S",14,88,181,1221,in,109762193,1588815167835738115,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588815167835738115,
Sat Nov 05 08:03:56 +0000 2022,1588804291967717378,"Bahagianya Warga Wadas, Ganti Rugi Lancar dan Dapat Bantuan Rehab 40 Rumah  Wagiman, warga Wadas Kecamatan Bener, Purworejo tidak dapat menyembunyikan kebahagiaan setelah menempati rumah barunya. Rumah Sehat Layak Huni (RSLH) itu merupakan bantuan dari Gubernur @ganjarpranowo https://t.co/UyyJzKcAJ1",14,37,108,447,in,1255722169,1588804291967717378,Prihati_utami,https://twitter.com/Prihati_utami/status/1588804291967717378,ganjarpranowo
Sat Nov 05 04:47:59 +0000 2022,1588754979976015876,"Bukan sekadar kemampuan, prestasi temen2 paduan suara Teknik Undip ini juga sangat keren. Setelah berjaya di Korea Selatan, mereka bakal berlaga di Eropa.   Sukses selalu ya. Tetap berproses, jangan lupa minta doa guru dan orangtua. https://t.co/wT8UwIUn31",6,43,115,883,in,109762193,1588754979976015876,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588754979976015876,
Fri Nov 04 11:08:30 +0000 2022,1588488350272729088,Sebisa-bisanya semua elemen masyarakat kita undang dan libatkan dalam perencanaan pembangunan. Karena pembangunan bukan sekadar cerita tentang bangunan fisik. Ada kelompok-kelompok yang juga mesti kita dengarkan agar semua merasa nyaman dan diperhatikan. https://t.co/r5MCvXezQv,4,96,132,884,in,109762193,1588488350272729088,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588488350272729088,
Fri Nov 04 07:33:27 +0000 2022,1588434232967561217,"Pernyataan Ade Armando ini blunder terbesar dari pendukung Pak @ganjarpranowo. Pendukung Ganjar sebaiknya mulai jaga jarak dengan orang ini.  Ingat, kawan yg suka bikin blumder lebih berbahaya dari lawan! https://t.co/ea37OaXGSr",21,77,174,417,in,869327120,1588434232967561217,PartaiSocmed,https://twitter.com/PartaiSocmed/status/1588434232967561217,ganjarpranowo
Fri Nov 04 06:57:55 +0000 2022,1588425292334256129,"Bagaimanapun kinerja kita pasti akan ada imbal baliknya. Bahkan tanpa kita harapkan, imbalan itu seringnya melebihi ekspektasi kita. Entah itu berupa kesehatan, kebahagiaan maupun ketenangan dalam kehidupan. https://t.co/VamIkF3dod",8,78,154,1008,in,109762193,1588425292334256129,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588425292334256129,
Fri Nov 04 01:10:20 +0000 2022,1588337817763344385,"Mau kopi yang bikin hati nyaman? Silakan coba Kopi Tugiman karya teman-teman petani kopi dr Temanggung.   Wah kalau untuk rasa, Kopi Arabica Temanggung berani diadu dg kopi darimana saja. Jangan lupa langsung pesan ya telp 081225300235 https://t.co/l7TjF7Ei0E",22,158,216,1376,in,109762193,1588337817763344385,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588337817763344385,
Thu Nov 03 13:55:55 +0000 2022,1588168096912592897,"Dari Mbah Tarjo kita belajar bagaimana membuka pintu terhadap siapa saja dan bagaimana pun masa lalunya. Karena setiap org punya utk memperjuangkan masa depannya, terlebih masa depan di akhirat kelak. https://t.co/9AmdfgBwoC",7,54,124,802,in,109762193,1588168096912592897,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588168096912592897,
Thu Nov 03 13:19:28 +0000 2022,1588158924619845632,"Kalau pak @ganjarpranowo gak mau kasih 92 M, coba lapor ke @cakimiNOW aja 😁 https://t.co/8F0uGJy34a",6,90,173,639,in,2156465923,1588158924619845632,yusuf_dumdum,https://twitter.com/yusuf_dumdum/status/1588158924619845632,"ganjarpranowo, cakimiNOW"
Thu Nov 03 11:22:12 +0000 2022,1588129411727253504,"Pak @ganjarpranowo jangan pelit2 pak, Anggota dewan jugak butuh jalan jalan Cuma 92M kok https://t.co/GMUrAWtHFC",33,120,430,1270,in,55200751,1588129411727253504,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1588129411727253504,ganjarpranowo
Thu Nov 03 09:44:45 +0000 2022,1588104887010619392,Mendengar cerita dan ajaran Bung Karno dari beliau seolah kami merasa berbincang dengan Bung Karno sendiri.   Selamat ulang tahun Mas Tok. Sehat dan bahagia selalu. Dan tetaplah jadi panutan kami. https://t.co/jvP4dW3fJk,4,4,77,489,in,109762193,1588104675303178240,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588104887010619392,
Thu Nov 03 09:44:31 +0000 2022,1588104827808100352,"Mas Tok ini guru sekaligus teman diskusi. Meski sudah sangat senior namun ketika ngobrol, rentang usia itu tak pernah terasa. Mas Tok tidak pernah menggurui, tidak juga mendikte. https://t.co/bGNWhhKFnN",2,5,67,502,in,109762193,1588104675303178240,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588104827808100352,
Thu Nov 03 09:43:54 +0000 2022,1588104675303178240,"Guntur Soekarnoputra atau kami biasa memanggil beliau Mas Tok, hari ini menapak usia ke 78. Suatu kehormatan dan kebanggaan Mas Tok mengundang saya dan isteri merayakan hari kebahagiannya ini. https://t.co/fYXYizYlon",30,109,355,2692,in,109762193,1588104675303178240,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588104675303178240,
Thu Nov 03 07:50:32 +0000 2022,1588076145039142912,"Dibandingkan dari sisi manapun, Puan tidak akan mampu mengungguli Ganjar Pranowo  Suka tidak suka, kenyataan itu harus diterima. Penentu kemenangan ada di suara rakyat, bukan suara ketua umum partai  Kelemahan Ganjar cuma 1, terlalu DICINTAI RAKYAT""  #ganjarpranowo2014 https://t.co/oGnMeSq4Ms""",28,390,77,483,in,1102461866129776640,1588076145039142912,Miduk17,https://twitter.com/Miduk17/status/1588076145039142912,
Thu Nov 03 07:06:01 +0000 2022,1588064940962635777,"Kirain pendukung @ganjarpranowo ini tahan banting bikin postingan HOAX dan RASIS begitu, cemen ternyata. Belum juga gw goblok2in dah kabur! Kan gw mah cuma nyolek @RXKingIndonesia doank :) https://t.co/I3UqokEEkE",2,23,146,441,in,1068371293290946561,1588064940962635777,BosPurwa,https://twitter.com/BosPurwa/status/1588064940962635777,"ganjarpranowo, RXKingIndonesia"
Thu Nov 03 06:01:44 +0000 2022,1588048763519574016,"Membahagiakan rakyat sebenarnya kan tidak sulit, tinggal kita kerja bener, bangun apa yang jadi kebutuhan bersama dan jangan dikorupsi. Sudah itu saja. Karena bahagianya rakyat adalah bahagianya kita semua. https://t.co/czQOcLgoMn",31,270,263,1792,in,109762193,1588048763519574016,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1588048763519574016,
Thu Nov 03 01:54:55 +0000 2022,1587986650763735046,Salah satu PR terbesar kita adalah penurunan angka stunting. Kita tidak akan pernah bisa mencapai dan merealisasikan generasi emas jika persoalan ini tidak bisa kita selesaikan. https://t.co/NgcgYJUDiY,3,64,128,816,in,109762193,1587986650763735046,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1587986650763735046,
Thu Nov 03 01:38:45 +0000 2022,1587982583513894913,"Ini judul provokatif, Ade Armando: BILA SUARA UMAT KRISTEN TERBELAH, ANIES AKAN MENANG.  Sebenarnya ini addressnya untuk Ketum PDIP, spy mencapreskan Ganjar Pranowo.   Tapi dihembuskan sbg Opini busuk"", bukti pikiran panik melalui anti politik identitas, yg dia sendiri gaungkan""",10,147,267,1097,in,30201110,1587982583513894913,alisyarief,https://twitter.com/alisyarief/status/1587982583513894913,
Wed Nov 02 14:40:17 +0000 2022,1587816874997268480,"Bilangnya Lagi Fokus Ngurus Jateng, Eh Ternyata Ganjar Pranowo Sering Mangkir Rapat Paripurna https://t.co/y7waFb9xfr",28,88,299,790,in,3319260420,1587816874997268480,geloraco,https://twitter.com/geloraco/status/1587816874997268480,
Wed Nov 02 13:38:36 +0000 2022,1587801350921863168,[TERBUKA KEDOKNYA!!!] ADE ARMANDO PENDUKUNG @ganjarpranowo INI ADALAH PELAKU POLITIK IDENTITAS SESUNGGUHNYA dan MEREKALAH SEJATINYA PARA PEMECAH KERUKUNAN UMAT BERAGAMA! https://t.co/KTh8iQKnHv,69,186,961,1891,in,1068371293290946561,1587801350921863168,BosPurwa,https://twitter.com/BosPurwa/status/1587801350921863168,ganjarpranowo
